,audio_filepath,start,end,text,pronunciation
481,/kaggle/input/audio-files/Audio_Files/w4xL6TCHB5Y.wav,1681.96,1688.039,τώρα σφ μα ήντα έγινε επιτέλους έννα μου,tora sighmafi ma ida ejine epitelus ena mu
482,/kaggle/input/audio-files/Audio_Files/w4xL6TCHB5Y.wav,1684.799,1690.48,εξηγήσει τζαί εμένα κάποιος σήφη τίποτα,eksijisi dze emena kapios sifi tipota
483,/kaggle/input/audio-files/Audio_Files/w4xL6TCHB5Y.wav,1688.039,1692.679,έγινε ένα μπέρδεμα μ μια παρεξήγηση,ejine ena berthema mi mnya pareksijisi
484,/kaggle/input/audio-files/Audio_Files/w4xL6TCHB5Y.wav,1690.48,1695.64,ξέρεις π είναι μελίνα κάτσε να πάρω τη,kseris pi ine melina katse na paro ti
485,/kaggle/input/audio-files/Audio_Files/w4xL6TCHB5Y.wav,1692.679,1699.559,δάλη τηλέφωνο γιατί ν έψαχνε τζείνη την,thali tilefono jati ni epsachne dzini tin
486,/kaggle/input/audio-files/Audio_Files/w4xL6TCHB5Y.wav,1695.64,1702.0,είχε πάρει τηλέφωνο η μελίνα τζαί,içe pari tilefono i melina dze
487,/kaggle/input/audio-files/Audio_Files/w4xL6TCHB5Y.wav,1699.559,1704.32,έκλαιγε έλα,ekleje ela
488,/kaggle/input/audio-files/Audio_Files/w4xL6TCHB5Y.wav,1702.0,1708.48,δαφνή εδώ είναι ο,thafni etho ine omikron
489,/kaggle/input/audio-files/Audio_Files/w4xL6TCHB5Y.wav,1704.32,1712.96,σήφης μια παρεξήγηση λέει έγινε,sifiz mnya pareksijisi lei ejine
490,/kaggle/input/audio-files/Audio_Files/w4xL6TCHB5Y.wav,1708.48,1715.72,α τη βρήκατε τη μελίνα ευτυχώς εδώ,alfa ti vrikate ti melina eftichos etho
491,/kaggle/input/audio-files/Audio_Files/w4xL6TCHB5Y.wav,1712.96,1718.399,διαμαντή μου κόβουμε βόλτες ε προσπαθώ,thiamadi mu kovume voltes epsilon prospatho
492,/kaggle/input/audio-files/Audio_Files/w4xL6TCHB5Y.wav,1715.72,1720.64,να την ηρεμήσω κλαίει με μαύρο δάκρυ,na tin iremiso klei me mavro thakri
493,/kaggle/input/audio-files/Audio_Files/w4xL6TCHB5Y.wav,1718.399,1723.88,τελικά έμαθες ήντα παρεξήγηση έγινε βρε,telika emathes ida pareksijisi ejine vre
494,/kaggle/input/audio-files/Audio_Files/w4xL6TCHB5Y.wav,1720.64,1727.559,παιδί μου αλόπως ξέρω,pethi mu alopos ksero
495,/kaggle/input/audio-files/Audio_Files/w4xL6TCHB5Y.wav,1723.88,1729.559,έρ έλα δάφνη σε παρακαλώ πες χίλια,er ela thafni se parakalo pes çiʎa
496,/kaggle/input/audio-files/Audio_Files/w4xL6TCHB5Y.wav,1727.559,1731.48,συγγνώμη από μένα σε παρακαλώ ήντα,siŋɡnomi apo mena se parakalo ida
497,/kaggle/input/audio-files/Audio_Files/w4xL6TCHB5Y.wav,1729.559,1733.24,συγγνώμη σίφη ήντα συγγνώμη πήγες να το,siŋɡnomi sifi ida siŋɡnomi pijez na to
498,/kaggle/input/audio-files/Audio_Files/w4xL6TCHB5Y.wav,1731.48,1736.0,πνίξεις το κόρη φοβάται να γυρίσει,pniksis to kori fovate na jirisi
499,/kaggle/input/audio-files/Audio_Files/w4xL6TCHB5Y.wav,1733.24,1739.24,σπίτι α σε παρακαλώ να της τα πεις ο,spiti alfa se parakalo na tis ta pis omikron
500,/kaggle/input/audio-files/Audio_Files/w4xL6TCHB5Y.wav,1736.0,1742.12,ίδιος κάτι μεσολάβησε έσιει σώσει πρόσεξε,ithios kati mesolavise esji sosi prosekse
501,/kaggle/input/audio-files/Audio_Files/w4xL6TCHB5Y.wav,1739.24,1746.88,μην το παίξεις πολύ δύσκολη,min do peksis poli thiskoli
502,/kaggle/input/audio-files/Audio_Files/w4xL6TCHB5Y.wav,1742.12,1749.64,μιλά έλα έλα μελίνα συγγνώμη ρε αγάπη,mila ela ela melina siŋɡnomi re aghapi
503,/kaggle/input/audio-files/Audio_Files/w4xL6TCHB5Y.wav,1746.88,1751.44,μου έγινε παρεξήγηση ο μηνάς φταίει,mu ejine pareksijisi o minas ftei
504,/kaggle/input/audio-files/Audio_Files/w4xL6TCHB5Y.wav,1749.64,1753.08,αυτός έβαλε τους δύο τύπους να στην,aftos evale tuz thio tipuz na stin
505,/kaggle/input/audio-files/Audio_Files/w4xL6TCHB5Y.wav,1751.44,1755.679,πέσουνε ναι τζαί αυτοί του είπαν άλλα,pesune ne dze afti tu ipan ala
506,/kaggle/input/audio-files/Audio_Files/w4xL6TCHB5Y.wav,1753.08,1760.24,καιι αυτός κατάλαβε άλλα έννα σου εξηγήσω,cei aftos katalave ala ena su eksijiso
507,/kaggle/input/audio-files/Audio_Files/w4xL6TCHB5Y.wav,1755.679,1760.24,από κοντά συγγνώμη ρε αγάπη μου,apo koda siŋɡnomi re aghapi mu
508,/kaggle/input/audio-files/Audio_Files/w4xL6TCHB5Y.wav,1774.679,1781.96,δήμητρα εγώ έννα φτύσω το μωρό έκλεισε ε,thimitra egho ena ftiso to moro eklise epsilon
509,/kaggle/input/audio-files/Audio_Files/w4xL6TCHB5Y.wav,1777.919,1785.919,μη μου το γυρίσεις μετά εντάξει εσύ το,mi mu to jirisiz meta edaksi esi to
510,/kaggle/input/audio-files/Audio_Files/w4xL6TCHB5Y.wav,1781.96,1789.2,παμε πάντα χαρές μάνα μου πάντα χαρές με,pame pada charez mana mu pada charez me
511,/kaggle/input/audio-files/Audio_Files/w4xL6TCHB5Y.wav,1785.919,1792.12,ένα πόνο δημητρά μου άντε τζαί καλό τοίχο,ena pono thimitra mu ade dze kalo ticho
512,/kaggle/input/audio-files/Audio_Files/w4xL6TCHB5Y.wav,1789.2,1795.159,να ναι τζαί έννα μας φέρει γούρι το μωρό,na ne dze ena mas feri ghuri to moro
513,/kaggle/input/audio-files/Audio_Files/w4xL6TCHB5Y.wav,1792.12,1797.679,ουρί έννα μας φλει σε ευχαριστώ στετέ κι,uri ena mas fli se efcharisto stete ci
514,/kaggle/input/audio-files/Audio_Files/w4xL6TCHB5Y.wav,1795.159,1800.64,αν είναι κόρη έννα του δώσουμε το όνομά,an ine kori ena tu thosume to onoma
515,/kaggle/input/audio-files/Audio_Files/w4xL6TCHB5Y.wav,1797.679,1804.84,σου ανδριανή έννα το βαφτίσουμε ευχαριστώ,su anthriani ena to vaftisume efcharisto
516,/kaggle/input/audio-files/Audio_Files/w4xL6TCHB5Y.wav,1800.64,1804.84,κόρη μου τις ευχές μουνα,kori mu tis efçez muna
517,/kaggle/input/audio-files/Audio_Files/w4xL6TCHB5Y.wav,1805.36,1810.679,χεις ναι,çiz ne
518,/kaggle/input/audio-files/Audio_Files/w4xL6TCHB5Y.wav,1807.24,1813.08,σωτήρι δε με ενοχλείς πες μου,sotiri the me enochlis pez mu
519,/kaggle/input/audio-files/Audio_Files/w4xL6TCHB5Y.wav,1810.679,1816.399,α πολύ καλά,alfa poli kala
520,/kaggle/input/audio-files/Audio_Files/w4xL6TCHB5Y.wav,1813.08,1819.2,ερχόμαστε γεννάει η καταιγίδα γεννάει η,erchomaste jenai i katejitha jenai ita
521,/kaggle/input/audio-files/Audio_Files/w4xL6TCHB5Y.wav,1816.399,1823.039,καταιγίδα γεννάει η,katejitha jenai ita
522,/kaggle/input/audio-files/Audio_Files/w4xL6TCHB5Y.wav,1819.2,1825.36,καταιγίδα πάμε ερχόμαστε τζαί εμείς ε πού,katejitha pame erchomaste dze emis epsilon pu
523,/kaggle/input/audio-files/Audio_Files/w4xL6TCHB5Y.wav,1823.039,1828.12,πας εσύ κυρία μου έλα εδώ εσύ έννα κάτσεις,pas esi ciria mu ela etho esi ena katsis
524,/kaggle/input/audio-files/Audio_Files/w4xL6TCHB5Y.wav,1825.36,1832.08,μαζί μου,mazi mu
525,/kaggle/input/audio-files/Audio_Files/w4xL6TCHB5Y.wav,1828.12,1834.919,γιατί εν μ αφήνεις να πάω θε πες στετέ,jati en mi afiniz na pao the pes stete
526,/kaggle/input/audio-files/Audio_Files/w4xL6TCHB5Y.wav,1832.08,1837.12,μα αν πάμε όλοι έννα την κουράσουμε έσιει,ma am bame oli ena tiŋ ɡurasume esji
527,/kaggle/input/audio-files/Audio_Files/w4xL6TCHB5Y.wav,1834.919,1838.559,δίκιο στετέ καταρχήν εμείς πρέπει να,thico stete katarçin emis prepi na
528,/kaggle/input/audio-files/Audio_Files/w4xL6TCHB5Y.wav,1837.12,1842.32,κάτσουμε εδώ να βρούμε όνομα για το,katsume etho na vrume onoma ja to
529,/kaggle/input/audio-files/Audio_Files/w4xL6TCHB5Y.wav,1838.559,1842.32,πουλάρι ναι εσύ τη βάφτισε την,pulari ne esi ti vaftise tin
530,/kaggle/input/audio-files/Audio_Files/w4xL6TCHB5Y.wav,1845.2,1851.32,καταγίνεται γίδα α την πονηρούλα εν,katajinete jith alfa tim bonirula en
531,/kaggle/input/audio-files/Audio_Files/w4xL6TCHB5Y.wav,1849.72,1855.159,ξεχνα,ksechna
532,/kaggle/input/audio-files/Audio_Files/w4xL6TCHB5Y.wav,1851.32,1858.24,τίποτε πες μου όμως εσύ έγκον μου που,tipote pez mu omos esi eŋɡon mu pu
533,/kaggle/input/audio-files/Audio_Files/w4xL6TCHB5Y.wav,1855.159,1860.799,αγαπάς τόσο πολύ τα παιδιά,aghapas toso poli ta pethia
534,/kaggle/input/audio-files/Audio_Files/w4xL6TCHB5Y.wav,1858.24,1864.0,γιατί εν αποφασίζεις να κάνεις δικά σου,jati en apofasiziz na kaniz thika su
535,/kaggle/input/audio-files/Audio_Files/w4xL6TCHB5Y.wav,1860.799,1867.24,στα τζαί βλέπουμε στετέ έλα πες πώς,sta dze vlepume stete ela pes pos
536,/kaggle/input/audio-files/Audio_Files/w4xL6TCHB5Y.wav,1864.0,1870.679,έννα το βαφτίσουμε κάτσε να σκεφτώ λοιπόν,ena to vaftisume katse na scefto lipon
537,/kaggle/input/audio-files/Audio_Files/w4xL6TCHB5Y.wav,1867.24,1873.36,α η καταιγίδα ήντα μας φέρνει αστραπές τζαί,alfa i katejitha ida mas ferni astrapes dze
538,/kaggle/input/audio-files/Audio_Files/w4xL6TCHB5Y.wav,1870.679,1875.48,κεραυνούς σωστά ναι οπότε αν είναι,ceravnus sosta ne opote an ine
539,/kaggle/input/audio-files/Audio_Files/w4xL6TCHB5Y.wav,1873.36,1877.2,θυλικό έννα το ονομάσουμε αστραπή αν είναι,thiliko ena to onomasume astrapi an ine
540,/kaggle/input/audio-files/Audio_Files/w4xL6TCHB5Y.wav,1875.48,1880.44,αρσενικό έννα το ονομάσουμε κεραυνό,arseniko ena to onomasume ceravno
541,/kaggle/input/audio-files/Audio_Files/w4xL6TCHB5Y.wav,1877.2,1882.24,συμφωνείς ναι μου αρέσει πάρα πολύ έτσι,simfoniz ne mu aresi para poli etsi
542,/kaggle/input/audio-files/Audio_Files/w4xL6TCHB5Y.wav,1880.44,1886.08,αγάπη μου,aghapi mu
543,/kaggle/input/audio-files/Audio_Files/w4xL6TCHB5Y.wav,1882.24,1891.279,ωραία το βρήκαμε κι αυτό δε μου λες,orea to vrikame ci afto the mu les
544,/kaggle/input/audio-files/Audio_Files/w4xL6TCHB5Y.wav,1886.08,1896.279,εγκον μου κάτι σε βασανίζει ε εμένα,eŋɡon mu kati se vasanizi epsilon emena
545,/kaggle/input/audio-files/Audio_Files/w4xL6TCHB5Y.wav,1891.279,1900.24,τίποτα η ιδέα σου είναι αυτά αλλού όι,tipota i ithea su ine afta alu oɪ
546,/kaggle/input/audio-files/Audio_Files/w4xL6TCHB5Y.wav,1896.279,1903.399,σε μένα σε ξέρω πολύ καλά τζαί σσιάζουμαι στα,se mena se ksero poli kala dze ssjazume sta
547,/kaggle/input/audio-files/Audio_Files/w4xL6TCHB5Y.wav,1900.24,1907.679,μάτια σου μια,matia su mnya
548,/kaggle/input/audio-files/Audio_Files/w4xL6TCHB5Y.wav,1903.399,1907.679,μελαγχολία ήντα συμβαίνει,melaŋcholia ida simveni
549,/kaggle/input/audio-files/Audio_Files/w4xL6TCHB5Y.wav,1923.679,1929.0,τη θλίψη απ τα μάτια μου να,ti thlipsi ap ta matia mu na
550,/kaggle/input/audio-files/Audio_Files/w4xL6TCHB5Y.wav,1929.279,1934.88,πάρεις τζαί να τη ρίξεις του πελάγου το,paris dze na ti riksis tu pelaghu to
551,/kaggle/input/audio-files/Audio_Files/w4xL6TCHB5Y.wav,1935.48,1945.96,βυθό κι αν τύχει μες ανέμους να,vitho ci an diçi mes anemuz na
552,/kaggle/input/audio-files/Audio_Files/w4xL6TCHB5Y.wav,1941.36,1945.96,χαθώ μη μ αρνηθείς,chatho mi mi arnithis
553,/kaggle/input/audio-files/Audio_Files/w4xL6TCHB5Y.wav,1948.919,1952.039,νήμα από,nim apo
554,/kaggle/input/audio-files/Audio_Files/w4xL6TCHB5Y.wav,1962.08,1968.24,παρς το πιο ακριβό σου χάδι να μου,pars to pço akrivo su chathi na mu
555,/kaggle/input/audio-files/Audio_Files/w4xL6TCHB5Y.wav,1968.6,1975.44,δώσεις κι αν η λαχτάρα σου κουρέψει το,thosis ci an i lachtara su kurepsi to
556,/kaggle/input/audio-files/Audio_Files/w4xL6TCHB5Y.wav,1972.44,1975.44,κορμί,kormi
557,/kaggle/input/audio-files/Audio_Files/w4xL6TCHB5Y.wav,1977.96,1984.559,να γίνει κι,na jini ci
558,/kaggle/input/audio-files/Audio_Files/w4xL6TCHB5Y.wav,1980.679,1984.559,αφορμή ποτέ μη μ,aformi pote mi mi
559,/kaggle/input/audio-files/Audio_Files/w4xL6TCHB5Y.wav,1987.36,1991.159,αρνηθείς μη με,arnithiz mi me
560,/kaggle/input/audio-files/Audio_Files/w4xL6TCHB5Y.wav,1994.919,2001.08,προδώσεις σύννεφα του γυαλού θεν,prothosis sinefa tu jalu then
561,/kaggle/input/audio-files/Audio_Files/w4xL6TCHB5Y.wav,1998.84,2003.919,αρματώσω,armatoso
562,/kaggle/input/audio-files/Audio_Files/w4xL6TCHB5Y.wav,2001.08,2008.679,έννα μαι στο πλάι,ena me sto plaɪ
563,/kaggle/input/audio-files/Audio_Files/w4xL6TCHB5Y.wav,2003.919,2008.679,σου κ ας ματώσω,su kap az matoso
564,/kaggle/input/audio-files/Audio_Files/w4xL6TCHB5Y.wav,2009.08,2017.2,σύνεφα του γυαλού θεν αρματώσω,sinefa tu jalu then armatoso
565,/kaggle/input/audio-files/Audio_Files/w4xL6TCHB5Y.wav,2014.159,2020.44,έννα μαι στο πλάι,ena me sto plaɪ
566,/kaggle/input/audio-files/Audio_Files/w4xL6TCHB5Y.wav,2017.2,2024.48,σου τζαί ας ματώσω,su dze az matoso
567,/kaggle/input/audio-files/Audio_Files/w4xL6TCHB5Y.wav,2020.44,2026.559,συγγνώμη έννα μαι στο πλάι,siŋɡnomi ena me sto plaɪ
568,/kaggle/input/audio-files/Audio_Files/w4xL6TCHB5Y.wav,2024.48,2030.559,σου,su
569,/kaggle/input/audio-files/Audio_Files/w4xL6TCHB5Y.wav,2026.559,2030.559,συγγνώμη αγαπάω,siŋɡnomi aghapao
570,/kaggle/input/audio-files/Audio_Files/w4xL6TCHB5Y.wav,2041.88,2047.12,τη πιο βαθιά ανάσα μου να,ti pço vathia anasa mu na
571,/kaggle/input/audio-files/Audio_Files/w4xL6TCHB5Y.wav,2047.679,2053.28,νιώσεις σαν άρωμα φερμένο απ τη,nyosis san aroma fermeno ap ti
572,/kaggle/input/audio-files/Audio_Files/w4xL6TCHB5Y.wav,2053.879,2064.879,βροχή κι αν γίνει όνειρο ταξίδι τζαί,vroçi ci an jini oniro taksithi dze
573,/kaggle/input/audio-files/Audio_Files/w4xL6TCHB5Y.wav,2059.2,2064.879,ευχή που αγάπησες πολύ,efçi pu aghapises poli
574,/kaggle/input/audio-files/Audio_Files/w4xL6TCHB5Y.wav,2074.72,2080.599,μετανιώσεις πήγαινε βρε μαρίνα μου να,metanyosis pijene vre marina mu na
575,/kaggle/input/audio-files/Audio_Files/w4xL6TCHB5Y.wav,2077.079,2082.8,κοιμηθείς σε παρακαλώ η στετέ μαζί με,cimithis se parakalo i stete mazi me
576,/kaggle/input/audio-files/Audio_Files/w4xL6TCHB5Y.wav,2080.599,2085.24,τη χριστίνα έφυγαν η θεία ευριδίκη πήγε,ti christina efighan i thia evrithici pije
577,/kaggle/input/audio-files/Audio_Files/w4xL6TCHB5Y.wav,2082.8,2087.04,για ύπνο μπαμπά σου το ίδιο όλοι μόνο,ja ipno baba su to ithio oli mono
578,/kaggle/input/audio-files/Audio_Files/w4xL6TCHB5Y.wav,2085.24,2090.28,εσύ είσαι,esi ise
579,/kaggle/input/audio-files/Audio_Files/w4xL6TCHB5Y.wav,2087.04,2092.76,ξύπνια ο θείος αχιλλέας όμως τζαί ο θείος,ksipnya o thios açileas omos dze o thios
580,/kaggle/input/audio-files/Audio_Files/w4xL6TCHB5Y.wav,2090.28,2095.359,ματθαίος είναι με την καταιγίδα μου τώρα,mattheos ine me tiŋ ɡatejitha mu tora
581,/kaggle/input/audio-files/Audio_Files/w4xL6TCHB5Y.wav,2092.76,2098.4,θέλω να μάθω ήντα έννα γεννήσει η καταιγίδα,thelo na matho ida ena jenisi i katejitha
582,/kaggle/input/audio-files/Audio_Files/w4xL6TCHB5Y.wav,2095.359,2100.88,αγοράκι όξα κοριτσάκι μάλλιστα,aghoraci oksa koritsaci malista
583,/kaggle/input/audio-files/Audio_Files/w4xL6TCHB5Y.wav,2098.4,2105.48,έννα το ξενυχτήσουμε απόψε,ena to ksenichtisume apopse
584,/kaggle/input/audio-files/Audio_Files/w4xL6TCHB5Y.wav,2100.88,2108.32,κατάλαβα γέννησε ήντα γέννησα πες μου,katalava jenise ida jenisa pez mu
585,/kaggle/input/audio-files/Audio_Files/w4xL6TCHB5Y.wav,2105.48,2111.8,αγοράκι τώρα έχεις καιι ένα αρσενικό,aghoraci tora eçis cei en arseniko
586,/kaggle/input/audio-files/Audio_Files/w4xL6TCHB5Y.wav,2108.32,2114.72,άλογο μαμά γέννησε η καταιγίδα των,alogho mama jenise i katejitha ton
587,/kaggle/input/audio-files/Audio_Files/w4xL6TCHB5Y.wav,2111.8,2117.56,κεραυνό του βγάλαμε κ όνομα έννα το,ceravno tu vghalame kapa onoma ena to
588,/kaggle/input/audio-files/Audio_Files/w4xL6TCHB5Y.wav,2114.72,2120.96,βαφτίσω κανονικά στο,vaftiso kanonika sto
589,/kaggle/input/audio-files/Audio_Files/w4xL6TCHB5Y.wav,2117.56,2123.04,λαλώ μωρέ εν πα να κάνεις ότι θες σε,lalo more em ba na kanis oti thes se
590,/kaggle/input/audio-files/Audio_Files/w4xL6TCHB5Y.wav,2120.96,2126.359,κολυμπήθρα πάντως εν,kolibithra pados en
591,/kaggle/input/audio-files/Audio_Files/w4xL6TCHB5Y.wav,2123.04,2129.44,χωράει θείε έννα μου μάθεις φασιά είναι,chorai thie ena mu mathis fasja ine
592,/kaggle/input/audio-files/Audio_Files/w4xL6TCHB5Y.wav,2126.359,2133.599,κουρασμένος ο θείος στον έννα σε μάθει,kurasmenos o thios ston ena se mathi
593,/kaggle/input/audio-files/Audio_Files/w4xL6TCHB5Y.wav,2129.44,2133.599,πάμε τώρα για ύπνο νύχτα,pame tora ja ipno nichta
594,/kaggle/input/audio-files/Audio_Files/w4xL6TCHB5Y.wav,2137.2,2146.4,φυλακή γεννήθηκε ο κεραυνος γεννήθηκε ο,filaci jenithice o ceravnoz jenithice omikron
595,/kaggle/input/audio-files/Audio_Files/w4xL6TCHB5Y.wav,2141.359,2146.4,κεραυνος γεννήθηκε ο κέ,ceravnoz jenithice o ce
596,/kaggle/input/audio-files/Audio_Files/w4xL6TCHB5Y.wav,2204.96,2211.079,εν αντέχω,en adecho
597,/kaggle/input/audio-files/Audio_Files/w4xL6TCHB5Y.wav,2206.839,2211.079,άλλο ακόμα εν ε πήραν,alo akoma en epsilon piran
598,/kaggle/input/audio-files/Audio_Files/w4xL6TCHB5Y.wav,2211.839,2218.079,τηλέφωνο λες να γέννησε ν το άλλο γονή,tilefono lez na jenise ni do alo ghoni
599,/kaggle/input/audio-files/Audio_Files/w4xL6TCHB5Y.wav,2215.44,2222.119,ακόμα,akoma
600,/kaggle/input/audio-files/Audio_Files/w4xL6TCHB5Y.wav,2218.079,2227.04,εν αντέχω κουράστηκα κλείου τα μάτια,en adecho kurastika kliu ta matia
601,/kaggle/input/audio-files/Audio_Files/w4xL6TCHB5Y.wav,2222.119,2230.04,μου πάππαλλα πάντων εγώ έννα πάω να κοιμηθώ,mu papala padon egho ena pao na cimitho
602,/kaggle/input/audio-files/Audio_Files/w4xL6TCHB5Y.wav,2227.04,2230.04,εντάξει,edaksi
603,/kaggle/input/audio-files/Audio_Files/w4xL6TCHB5Y.wav,2233.96,2240.96,άντε χριστίνα,ade christina
604,/kaggle/input/audio-files/Audio_Files/w4xL6TCHB5Y.wav,2236.56,2240.96,μου πήγαινε κι εσύ παιδί,mu pijene ci esi pethi
605,/kaggle/input/audio-files/Audio_Files/w4xL6TCHB5Y.wav,2242.319,2248.599,μου,mu
606,/kaggle/input/audio-files/Audio_Files/w4xL6TCHB5Y.wav,2244.48,2252.56,χριστίνα έχεις κάτι,christina eçis kati
607,/kaggle/input/audio-files/Audio_Files/w4xL6TCHB5Y.wav,2248.599,2255.96,τίποτα μια χαρά είμαι γιαλιά,tipota mnya chara ime jaʎa
608,/kaggle/input/audio-files/Audio_Files/w4xL6TCHB5Y.wav,2252.56,2255.96,καληνύχτα καλη,kalinichta kali
609,/kaggle/input/audio-files/Audio_Files/w4xL6TCHB5Y.wav,2273.119,2279.24,νύχτα εγώ είμαι πάσα καλά γιατί με,nichta egho ime pasa kala jati me
610,/kaggle/input/audio-files/Audio_Files/w4xL6TCHB5Y.wav,2277.0,2282.359,παίρνεις έτση ώρα πάλι καλά που εν,pernis etsi ora pali kala pu en
611,/kaggle/input/audio-files/Audio_Files/w4xL6TCHB5Y.wav,2279.24,2286.359,είναι δίπλα μου η δήμητρα γέννησε,ine thipla mu i thimitra jenise
612,/kaggle/input/audio-files/Audio_Files/w4xL6TCHB5Y.wav,2282.359,2289.96,γέννησε αρσενικό αλήθεια μπράβο ε σπύρο,jenise arseniko alithça bravo epsilon spiro
613,/kaggle/input/audio-files/Audio_Files/w4xL6TCHB5Y.wav,2286.359,2293.04,μιλάμε μια άλλη φορά μη διανοηθείς να,milame mny ali fora mi thianoɪthiz na
614,/kaggle/input/audio-files/Audio_Files/w4xL6TCHB5Y.wav,2289.96,2295.8,μου το κλείσεις ούτε ππου να το σκεφτείς,mu to klisis ute pu na to sceftis
615,/kaggle/input/audio-files/Audio_Files/w4xL6TCHB5Y.wav,2293.04,2298.4,βγες τώρα αμέσως από το σπίτι σου έννα,vjes tor amesos apo to spiti su ena
616,/kaggle/input/audio-files/Audio_Files/w4xL6TCHB5Y.wav,2295.8,2299.92,συναντηθούμε τζιαμέ που συναντιόμαστε εν,sinadithume dziame pu sinadiomaste en
617,/kaggle/input/audio-files/Audio_Files/w4xL6TCHB5Y.wav,2298.4,2302.599,γίνεται,jinete
618,/kaggle/input/audio-files/Audio_Files/w4xL6TCHB5Y.wav,2299.92,2305.24,δικηγόρος μη μου λες εμένα ότι εν,thicighoroz mi mu les emena oti en
619,/kaggle/input/audio-files/Audio_Files/w4xL6TCHB5Y.wav,2302.599,2308.52,γίνεται βρες μια δικαιολογία τζαί βγες,jinete vrez mnya thiceolojia dze vjes
620,/kaggle/input/audio-files/Audio_Files/w4xL6TCHB5Y.wav,2305.24,2310.68,αμέσως από το σπίτι σου άλλωσπως έρκουμαι,amesos apo to spiti su alospos erkume
621,/kaggle/input/audio-files/Audio_Files/w4xL6TCHB5Y.wav,2308.52,2315.92,εγώ τζαί τα λαλώ επί τόπου όλα στη γυναίκα,egho dze ta lalo epi topu ola sti jineka
622,/kaggle/input/audio-files/Audio_Files/w4xL6TCHB5Y.wav,2310.68,2315.92,σου κατάλαβες νεκτάριε ναι,su katalavez nektarie ne
623,/kaggle/input/audio-files/Audio_Files/w4xL6TCHB5Y.wav,2325.68,2332.359,ναι σαν τα χιόνια ήντα έγινε πάλι έχω,ne san da çonya ida ejine pali echo
624,/kaggle/input/audio-files/Audio_Files/w4xL6TCHB5Y.wav,2329.8,2334.319,ανάγκη από χρήματα μάρκο καίγομαι ναι ρε,anaŋɡi apo chrimata marko ceghome ne re
625,/kaggle/input/audio-files/Audio_Files/w4xL6TCHB5Y.wav,2332.359,2336.24,σύ αγγελική αλλά εδώ τζαί ένα χρόνο όλο,si aŋɡelici ala etho dze ena chrono olo
626,/kaggle/input/audio-files/Audio_Files/w4xL6TCHB5Y.wav,2334.319,2338.72,ριάλια σου δίνω ήντα έννα γίνει μου χρωστάς,riaʎa su thino ida ena jini mu chrostas
627,/kaggle/input/audio-files/Audio_Files/w4xL6TCHB5Y.wav,2336.24,2340.359,μάρκο μου χρω ς τζαί εσύ ετοιμάζεσαι να,marko mu chro sighma dze esi etimazese na
628,/kaggle/input/audio-files/Audio_Files/w4xL6TCHB5Y.wav,2338.72,2342.64,κάνεις δουλειές με το σήφη ακόμα τζαί,kaniz thuʎez me to sifi akoma dze
629,/kaggle/input/audio-files/Audio_Files/w4xL6TCHB5Y.wav,2340.359,2347.0,αυτή τη γνωριμία την οφείλει σε μένα εγώ,afti ti ghnorimia tin ofili se mena egho
630,/kaggle/input/audio-files/Audio_Files/w4xL6TCHB5Y.wav,2342.64,2347.0,την έστησα τότε τζαί μην το ξεχνάς,tin estisa tote dze min do ksechnas
631,/kaggle/input/audio-files/Audio_Files/w4xL6TCHB5Y.wav,2392.88,2397.44,από αγάπη ο ορφανός,apo aghapi o orfanos
632,/kaggle/input/audio-files/Audio_Files/w4xL6TCHB5Y.wav,2399.52,2403.68,τζαί από ελπιδα,dze apo elpitha
633,/kaggle/input/audio-files/Audio_Files/w4xL6TCHB5Y.wav,2405.8,2411.319,ξένος είναι,ksenos ine
634,/kaggle/input/audio-files/Audio_Files/w4xL6TCHB5Y.wav,2408.56,2414.68,κά αχιλλέα μη με ξαναπάρεις τηλέφωνο,ka açilea mi me ksanaparis tilefono
635,/kaggle/input/audio-files/Audio_Files/w4xL6TCHB5Y.wav,2411.319,2416.119,έσιει γίνει χαμός εδώ μου αφήνει συνέχεια,esji jini chamos etho mu afini sineça
636,/kaggle/input/audio-files/Audio_Files/w4xL6TCHB5Y.wav,2414.68,2418.4,μηνύματα τζαί έχω αναγκαστεί να έχω,minimata dze echo anaŋɡasti na echo
637,/kaggle/input/audio-files/Audio_Files/w4xL6TCHB5Y.wav,2416.119,2420.4,κλειστό το κινητό μου μη με κάνεις να,klisto to cinito mu mi me kaniz na
638,/kaggle/input/audio-files/Audio_Files/w4xL6TCHB5Y.wav,2418.4,2423.119,αλλάξω,alakso
639,/kaggle/input/audio-files/Audio_Files/w4xL6TCHB5Y.wav,2420.4,2427.839,νούμερο σε παρακαλώ αχιλλέα ξέχασε τα,numero se parakalo açilea ksechase ta
640,/kaggle/input/audio-files/Audio_Files/w4xL6TCHB5Y.wav,2423.119,2427.839,όλα τζαί μη με ξαναπάρεις τηλέφωνο,ola dze mi me ksanaparis tilefono
641,/kaggle/input/audio-files/Audio_Files/w4xL6TCHB5Y.wav,2431.04,2434.319,το πόνο,to pono
642,/kaggle/input/audio-files/Audio_Files/w4xL6TCHB5Y.wav,2436.92,2444.44,σδ στο διάβα,sighmathelta sto thiava
643,/kaggle/input/audio-files/Audio_Files/w4xL6TCHB5Y.wav,2440.48,2448.8,του στο διάβα του,tu sto thiava tu
